image_name,label,filepath,label_id
16254.jpg,dog,C:\Users\gpoke\catsdogs\dataset\images\16254.jpg,1
19661.jpg,dog,C:\Users\gpoke\catsdogs\dataset\images\19661.jpg,1
19223.jpg,dog,C:\Users\gpoke\catsdogs\dataset\images\19223.jpg,1
14888.jpg,dog,C:\Users\gpoke\catsdogs\dataset\images\14888.jpg,1
14215.jpg,dog,C:\Users\gpoke\catsdogs\dataset\images\14215.jpg,1
3634.jpg,cat,C:\Users\gpoke\catsdogs\dataset\images\3634.jpg,0
20307.jpg,dog,C:\Users\gpoke\catsdogs\dataset\images\20307.jpg,1
14367.jpg,dog,C:\Users\gpoke\catsdogs\dataset\images\14367.jpg,1
9703.jpg,cat,C:\Users\gpoke\catsdogs\dataset\images\9703.jpg,0
19021.jpg,dog,C:\Users\gpoke\catsdogs\dataset\images\19021.jpg,1
5459.jpg,cat,C:\Users\gpoke\catsdogs\dataset\images\5459.jpg,0
13433.jpg,dog,C:\Users\gpoke\catsdogs\dataset\images\13433.jpg,1
21560.jpg,dog,C:\Users\gpoke\catsdogs\dataset\images\21560.jpg,1
3562.jpg,cat,C:\Users\gpoke\catsdogs\dataset\images\3562.jpg,0
23975.jpg,dog,C:\Users\gpoke\catsdogs\dataset\images\23975.jpg,1
4858.jpg,cat,C:\Users\gpoke\catsdogs\dataset\images\4858.jpg,0
2753.jpg,cat,C:\Users\gpoke\catsdogs\dataset\images\2753.jpg,0
1100.jpg,cat,C:\Users\gpoke\catsdogs\dataset\images\1100.jpg,0
6698.jpg,cat,C:\Users\gpoke\catsdogs\dataset\images\6698.jpg,0
20301.jpg,dog,C:\Users\gpoke\catsdogs\dataset\images\20301.jpg,1
13934.jpg,dog,C:\Users\gpoke\catsdogs\dataset\images\13934.jpg,1
14434.jpg,dog,C:\Users\gpoke\catsdogs\dataset\images\14434.jpg,1
3431.jpg,cat,C:\Users\gpoke\catsdogs\dataset\images\3431.jpg,0
1693.jpg,cat,C:\Users\gpoke\catsdogs\dataset\images\1693.jpg,0
10817.jpg,cat,C:\Users\gpoke\catsdogs\dataset\images\10817.jpg,0
5057.jpg,cat,C:\Users\gpoke\catsdogs\dataset\images\5057.jpg,0
21919.jpg,dog,C:\Users\gpoke\catsdogs\dataset\images\21919.jpg,1
14528.jpg,dog,C:\Users\gpoke\catsdogs\dataset\images\14528.jpg,1
20319.jpg,dog,C:\Users\gpoke\catsdogs\dataset\images\20319.jpg,1
18839.jpg,dog,C:\Users\gpoke\catsdogs\dataset\images\18839.jpg,1
3822.jpg,cat,C:\Users\gpoke\catsdogs\dataset\images\3822.jpg,0
14336.jpg,dog,C:\Users\gpoke\catsdogs\dataset\images\14336.jpg,1
17140.jpg,dog,C:\Users\gpoke\catsdogs\dataset\images\17140.jpg,1
19103.jpg,dog,C:\Users\gpoke\catsdogs\dataset\images\19103.jpg,1
10412.jpg,cat,C:\Users\gpoke\catsdogs\dataset\images\10412.jpg,0
12832.jpg,dog,C:\Users\gpoke\catsdogs\dataset\images\12832.jpg,1
21347.jpg,dog,C:\Users\gpoke\catsdogs\dataset\images\21347.jpg,1
1661.jpg,cat,C:\Users\gpoke\catsdogs\dataset\images\1661.jpg,0
13262.jpg,dog,C:\Users\gpoke\catsdogs\dataset\images\13262.jpg,1
14263.jpg,dog,C:\Users\gpoke\catsdogs\dataset\images\14263.jpg,1
9918.jpg,cat,C:\Users\gpoke\catsdogs\dataset\images\9918.jpg,0
4709.jpg,cat,C:\Users\gpoke\catsdogs\dataset\images\4709.jpg,0
6330.jpg,cat,C:\Users\gpoke\catsdogs\dataset\images\6330.jpg,0
10666.jpg,cat,C:\Users\gpoke\catsdogs\dataset\images\10666.jpg,0
16047.jpg,dog,C:\Users\gpoke\catsdogs\dataset\images\16047.jpg,1
14678.jpg,dog,C:\Users\gpoke\catsdogs\dataset\images\14678.jpg,1
12285.jpg,cat,C:\Users\gpoke\catsdogs\dataset\images\12285.jpg,0
15476.jpg,dog,C:\Users\gpoke\catsdogs\dataset\images\15476.jpg,1
18909.jpg,dog,C:\Users\gpoke\catsdogs\dataset\images\18909.jpg,1
11702.jpg,cat,C:\Users\gpoke\catsdogs\dataset\images\11702.jpg,0
13855.jpg,dog,C:\Users\gpoke\catsdogs\dataset\images\13855.jpg,1
9371.jpg,cat,C:\Users\gpoke\catsdogs\dataset\images\9371.jpg,0
10685.jpg,cat,C:\Users\gpoke\catsdogs\dataset\images\10685.jpg,0
11813.jpg,cat,C:\Users\gpoke\catsdogs\dataset\images\11813.jpg,0
13623.jpg,dog,C:\Users\gpoke\catsdogs\dataset\images\13623.jpg,1
17771.jpg,dog,C:\Users\gpoke\catsdogs\dataset\images\17771.jpg,1
16624.jpg,dog,C:\Users\gpoke\catsdogs\dataset\images\16624.jpg,1
19273.jpg,dog,C:\Users\gpoke\catsdogs\dataset\images\19273.jpg,1
4332.jpg,cat,C:\Users\gpoke\catsdogs\dataset\images\4332.jpg,0
19447.jpg,dog,C:\Users\gpoke\catsdogs\dataset\images\19447.jpg,1
4305.jpg,cat,C:\Users\gpoke\catsdogs\dataset\images\4305.jpg,0
2148.jpg,cat,C:\Users\gpoke\catsdogs\dataset\images\2148.jpg,0
19954.jpg,dog,C:\Users\gpoke\catsdogs\dataset\images\19954.jpg,1
10979.jpg,cat,C:\Users\gpoke\catsdogs\dataset\images\10979.jpg,0
15047.jpg,dog,C:\Users\gpoke\catsdogs\dataset\images\15047.jpg,1
12895.jpg,dog,C:\Users\gpoke\catsdogs\dataset\images\12895.jpg,1
21674.jpg,dog,C:\Users\gpoke\catsdogs\dataset\images\21674.jpg,1
4354.jpg,cat,C:\Users\gpoke\catsdogs\dataset\images\4354.jpg,0
2292.jpg,cat,C:\Users\gpoke\catsdogs\dataset\images\2292.jpg,0
8390.jpg,cat,C:\Users\gpoke\catsdogs\dataset\images\8390.jpg,0
23588.jpg,dog,C:\Users\gpoke\catsdogs\dataset\images\23588.jpg,1
5506.jpg,cat,C:\Users\gpoke\catsdogs\dataset\images\5506.jpg,0
3222.jpg,cat,C:\Users\gpoke\catsdogs\dataset\images\3222.jpg,0
17176.jpg,dog,C:\Users\gpoke\catsdogs\dataset\images\17176.jpg,1
13404.jpg,dog,C:\Users\gpoke\catsdogs\dataset\images\13404.jpg,1
8466.jpg,cat,C:\Users\gpoke\catsdogs\dataset\images\8466.jpg,0
12022.jpg,cat,C:\Users\gpoke\catsdogs\dataset\images\12022.jpg,0
5853.jpg,cat,C:\Users\gpoke\catsdogs\dataset\images\5853.jpg,0
3287.jpg,cat,C:\Users\gpoke\catsdogs\dataset\images\3287.jpg,0
8003.jpg,cat,C:\Users\gpoke\catsdogs\dataset\images\8003.jpg,0
24449.jpg,dog,C:\Users\gpoke\catsdogs\dataset\images\24449.jpg,1
5140.jpg,cat,C:\Users\gpoke\catsdogs\dataset\images\5140.jpg,0
3444.jpg,cat,C:\Users\gpoke\catsdogs\dataset\images\3444.jpg,0
5210.jpg,cat,C:\Users\gpoke\catsdogs\dataset\images\5210.jpg,0
968.jpg,cat,C:\Users\gpoke\catsdogs\dataset\images\968.jpg,0
10868.jpg,cat,C:\Users\gpoke\catsdogs\dataset\images\10868.jpg,0
217.jpg,cat,C:\Users\gpoke\catsdogs\dataset\images\217.jpg,0
9149.jpg,cat,C:\Users\gpoke\catsdogs\dataset\images\9149.jpg,0
12120.jpg,cat,C:\Users\gpoke\catsdogs\dataset\images\12120.jpg,0
8754.jpg,cat,C:\Users\gpoke\catsdogs\dataset\images\8754.jpg,0
730.jpg,cat,C:\Users\gpoke\catsdogs\dataset\images\730.jpg,0
14619.jpg,dog,C:\Users\gpoke\catsdogs\dataset\images\14619.jpg,1
9606.jpg,cat,C:\Users\gpoke\catsdogs\dataset\images\9606.jpg,0
1004.jpg,cat,C:\Users\gpoke\catsdogs\dataset\images\1004.jpg,0
13408.jpg,dog,C:\Users\gpoke\catsdogs\dataset\images\13408.jpg,1
15977.jpg,dog,C:\Users\gpoke\catsdogs\dataset\images\15977.jpg,1
19653.jpg,dog,C:\Users\gpoke\catsdogs\dataset\images\19653.jpg,1
16430.jpg,dog,C:\Users\gpoke\catsdogs\dataset\images\16430.jpg,1
2867.jpg,cat,C:\Users\gpoke\catsdogs\dataset\images\2867.jpg,0
65.jpg,cat,C:\Users\gpoke\catsdogs\dataset\images\65.jpg,0
10662.jpg,cat,C:\Users\gpoke\catsdogs\dataset\images\10662.jpg,0
14255.jpg,dog,C:\Users\gpoke\catsdogs\dataset\images\14255.jpg,1
13236.jpg,dog,C:\Users\gpoke\catsdogs\dataset\images\13236.jpg,1
15487.jpg,dog,C:\Users\gpoke\catsdogs\dataset\images\15487.jpg,1
3611.jpg,cat,C:\Users\gpoke\catsdogs\dataset\images\3611.jpg,0
2130.jpg,cat,C:\Users\gpoke\catsdogs\dataset\images\2130.jpg,0
10766.jpg,cat,C:\Users\gpoke\catsdogs\dataset\images\10766.jpg,0
23240.jpg,dog,C:\Users\gpoke\catsdogs\dataset\images\23240.jpg,1
8145.jpg,cat,C:\Users\gpoke\catsdogs\dataset\images\8145.jpg,0
24363.jpg,dog,C:\Users\gpoke\catsdogs\dataset\images\24363.jpg,1
21077.jpg,dog,C:\Users\gpoke\catsdogs\dataset\images\21077.jpg,1
11366.jpg,cat,C:\Users\gpoke\catsdogs\dataset\images\11366.jpg,0
5298.jpg,cat,C:\Users\gpoke\catsdogs\dataset\images\5298.jpg,0
4109.jpg,cat,C:\Users\gpoke\catsdogs\dataset\images\4109.jpg,0
24663.jpg,dog,C:\Users\gpoke\catsdogs\dataset\images\24663.jpg,1
694.jpg,cat,C:\Users\gpoke\catsdogs\dataset\images\694.jpg,0
17317.jpg,dog,C:\Users\gpoke\catsdogs\dataset\images\17317.jpg,1
14738.jpg,dog,C:\Users\gpoke\catsdogs\dataset\images\14738.jpg,1
24696.jpg,dog,C:\Users\gpoke\catsdogs\dataset\images\24696.jpg,1
2841.jpg,cat,C:\Users\gpoke\catsdogs\dataset\images\2841.jpg,0
22679.jpg,dog,C:\Users\gpoke\catsdogs\dataset\images\22679.jpg,1
14894.jpg,dog,C:\Users\gpoke\catsdogs\dataset\images\14894.jpg,1
21082.jpg,dog,C:\Users\gpoke\catsdogs\dataset\images\21082.jpg,1
420.jpg,cat,C:\Users\gpoke\catsdogs\dataset\images\420.jpg,0
17002.jpg,dog,C:\Users\gpoke\catsdogs\dataset\images\17002.jpg,1
9999.jpg,cat,C:\Users\gpoke\catsdogs\dataset\images\9999.jpg,0
907.jpg,cat,C:\Users\gpoke\catsdogs\dataset\images\907.jpg,0
24531.jpg,dog,C:\Users\gpoke\catsdogs\dataset\images\24531.jpg,1
24378.jpg,dog,C:\Users\gpoke\catsdogs\dataset\images\24378.jpg,1
8137.jpg,cat,C:\Users\gpoke\catsdogs\dataset\images\8137.jpg,0
15025.jpg,dog,C:\Users\gpoke\catsdogs\dataset\images\15025.jpg,1
17897.jpg,dog,C:\Users\gpoke\catsdogs\dataset\images\17897.jpg,1
2986.jpg,cat,C:\Users\gpoke\catsdogs\dataset\images\2986.jpg,0
15932.jpg,dog,C:\Users\gpoke\catsdogs\dataset\images\15932.jpg,1
7832.jpg,cat,C:\Users\gpoke\catsdogs\dataset\images\7832.jpg,0
9808.jpg,cat,C:\Users\gpoke\catsdogs\dataset\images\9808.jpg,0
9731.jpg,cat,C:\Users\gpoke\catsdogs\dataset\images\9731.jpg,0
13907.jpg,dog,C:\Users\gpoke\catsdogs\dataset\images\13907.jpg,1
12180.jpg,cat,C:\Users\gpoke\catsdogs\dataset\images\12180.jpg,0
5783.jpg,cat,C:\Users\gpoke\catsdogs\dataset\images\5783.jpg,0
2102.jpg,cat,C:\Users\gpoke\catsdogs\dataset\images\2102.jpg,0
14254.jpg,dog,C:\Users\gpoke\catsdogs\dataset\images\14254.jpg,1
1102.jpg,cat,C:\Users\gpoke\catsdogs\dataset\images\1102.jpg,0
23926.jpg,dog,C:\Users\gpoke\catsdogs\dataset\images\23926.jpg,1
19588.jpg,dog,C:\Users\gpoke\catsdogs\dataset\images\19588.jpg,1
3405.jpg,cat,C:\Users\gpoke\catsdogs\dataset\images\3405.jpg,0
12668.jpg,dog,C:\Users\gpoke\catsdogs\dataset\images\12668.jpg,1
10806.jpg,cat,C:\Users\gpoke\catsdogs\dataset\images\10806.jpg,0
19295.jpg,dog,C:\Users\gpoke\catsdogs\dataset\images\19295.jpg,1
8794.jpg,cat,C:\Users\gpoke\catsdogs\dataset\images\8794.jpg,0
24063.jpg,dog,C:\Users\gpoke\catsdogs\dataset\images\24063.jpg,1
24620.jpg,dog,C:\Users\gpoke\catsdogs\dataset\images\24620.jpg,1
1961.jpg,cat,C:\Users\gpoke\catsdogs\dataset\images\1961.jpg,0
1739.jpg,cat,C:\Users\gpoke\catsdogs\dataset\images\1739.jpg,0
13070.jpg,dog,C:\Users\gpoke\catsdogs\dataset\images\13070.jpg,1
4000.jpg,cat,C:\Users\gpoke\catsdogs\dataset\images\4000.jpg,0
14784.jpg,dog,C:\Users\gpoke\catsdogs\dataset\images\14784.jpg,1
2536.jpg,cat,C:\Users\gpoke\catsdogs\dataset\images\2536.jpg,0
5147.jpg,cat,C:\Users\gpoke\catsdogs\dataset\images\5147.jpg,0
10882.jpg,cat,C:\Users\gpoke\catsdogs\dataset\images\10882.jpg,0
22049.jpg,dog,C:\Users\gpoke\catsdogs\dataset\images\22049.jpg,1
11835.jpg,cat,C:\Users\gpoke\catsdogs\dataset\images\11835.jpg,0
5283.jpg,cat,C:\Users\gpoke\catsdogs\dataset\images\5283.jpg,0
19687.jpg,dog,C:\Users\gpoke\catsdogs\dataset\images\19687.jpg,1
8138.jpg,cat,C:\Users\gpoke\catsdogs\dataset\images\8138.jpg,0
11836.jpg,cat,C:\Users\gpoke\catsdogs\dataset\images\11836.jpg,0
6412.jpg,cat,C:\Users\gpoke\catsdogs\dataset\images\6412.jpg,0
988.jpg,cat,C:\Users\gpoke\catsdogs\dataset\images\988.jpg,0
10558.jpg,cat,C:\Users\gpoke\catsdogs\dataset\images\10558.jpg,0
19632.jpg,dog,C:\Users\gpoke\catsdogs\dataset\images\19632.jpg,1
17028.jpg,dog,C:\Users\gpoke\catsdogs\dataset\images\17028.jpg,1
18837.jpg,dog,C:\Users\gpoke\catsdogs\dataset\images\18837.jpg,1
3144.jpg,cat,C:\Users\gpoke\catsdogs\dataset\images\3144.jpg,0
9650.jpg,cat,C:\Users\gpoke\catsdogs\dataset\images\9650.jpg,0
19829.jpg,dog,C:\Users\gpoke\catsdogs\dataset\images\19829.jpg,1
18774.jpg,dog,C:\Users\gpoke\catsdogs\dataset\images\18774.jpg,1
22080.jpg,dog,C:\Users\gpoke\catsdogs\dataset\images\22080.jpg,1
6052.jpg,cat,C:\Users\gpoke\catsdogs\dataset\images\6052.jpg,0
1280.jpg,cat,C:\Users\gpoke\catsdogs\dataset\images\1280.jpg,0
20811.jpg,dog,C:\Users\gpoke\catsdogs\dataset\images\20811.jpg,1
14725.jpg,dog,C:\Users\gpoke\catsdogs\dataset\images\14725.jpg,1
23947.jpg,dog,C:\Users\gpoke\catsdogs\dataset\images\23947.jpg,1
13514.jpg,dog,C:\Users\gpoke\catsdogs\dataset\images\13514.jpg,1
1016.jpg,cat,C:\Users\gpoke\catsdogs\dataset\images\1016.jpg,0
17720.jpg,dog,C:\Users\gpoke\catsdogs\dataset\images\17720.jpg,1
6995.jpg,cat,C:\Users\gpoke\catsdogs\dataset\images\6995.jpg,0
21879.jpg,dog,C:\Users\gpoke\catsdogs\dataset\images\21879.jpg,1
20006.jpg,dog,C:\Users\gpoke\catsdogs\dataset\images\20006.jpg,1
16966.jpg,dog,C:\Users\gpoke\catsdogs\dataset\images\16966.jpg,1
15257.jpg,dog,C:\Users\gpoke\catsdogs\dataset\images\15257.jpg,1
9351.jpg,cat,C:\Users\gpoke\catsdogs\dataset\images\9351.jpg,0
15609.jpg,dog,C:\Users\gpoke\catsdogs\dataset\images\15609.jpg,1
9505.jpg,cat,C:\Users\gpoke\catsdogs\dataset\images\9505.jpg,0
3110.jpg,cat,C:\Users\gpoke\catsdogs\dataset\images\3110.jpg,0
10380.jpg,cat,C:\Users\gpoke\catsdogs\dataset\images\10380.jpg,0
2000.jpg,cat,C:\Users\gpoke\catsdogs\dataset\images\2000.jpg,0
14510.jpg,dog,C:\Users\gpoke\catsdogs\dataset\images\14510.jpg,1
24010.jpg,dog,C:\Users\gpoke\catsdogs\dataset\images\24010.jpg,1
14437.jpg,dog,C:\Users\gpoke\catsdogs\dataset\images\14437.jpg,1
23117.jpg,dog,C:\Users\gpoke\catsdogs\dataset\images\23117.jpg,1
1242.jpg,cat,C:\Users\gpoke\catsdogs\dataset\images\1242.jpg,0
23566.jpg,dog,C:\Users\gpoke\catsdogs\dataset\images\23566.jpg,1
5124.jpg,cat,C:\Users\gpoke\catsdogs\dataset\images\5124.jpg,0
24555.jpg,dog,C:\Users\gpoke\catsdogs\dataset\images\24555.jpg,1
20784.jpg,dog,C:\Users\gpoke\catsdogs\dataset\images\20784.jpg,1
6442.jpg,cat,C:\Users\gpoke\catsdogs\dataset\images\6442.jpg,0
13789.jpg,dog,C:\Users\gpoke\catsdogs\dataset\images\13789.jpg,1
20093.jpg,dog,C:\Users\gpoke\catsdogs\dataset\images\20093.jpg,1
14556.jpg,dog,C:\Users\gpoke\catsdogs\dataset\images\14556.jpg,1
6771.jpg,cat,C:\Users\gpoke\catsdogs\dataset\images\6771.jpg,0
23235.jpg,dog,C:\Users\gpoke\catsdogs\dataset\images\23235.jpg,1
22630.jpg,dog,C:\Users\gpoke\catsdogs\dataset\images\22630.jpg,1
17551.jpg,dog,C:\Users\gpoke\catsdogs\dataset\images\17551.jpg,1
3220.jpg,cat,C:\Users\gpoke\catsdogs\dataset\images\3220.jpg,0
3870.jpg,cat,C:\Users\gpoke\catsdogs\dataset\images\3870.jpg,0
15952.jpg,dog,C:\Users\gpoke\catsdogs\dataset\images\15952.jpg,1
15662.jpg,dog,C:\Users\gpoke\catsdogs\dataset\images\15662.jpg,1
9776.jpg,cat,C:\Users\gpoke\catsdogs\dataset\images\9776.jpg,0
20316.jpg,dog,C:\Users\gpoke\catsdogs\dataset\images\20316.jpg,1
18827.jpg,dog,C:\Users\gpoke\catsdogs\dataset\images\18827.jpg,1
16019.jpg,dog,C:\Users\gpoke\catsdogs\dataset\images\16019.jpg,1
13158.jpg,dog,C:\Users\gpoke\catsdogs\dataset\images\13158.jpg,1
13273.jpg,dog,C:\Users\gpoke\catsdogs\dataset\images\13273.jpg,1
22675.jpg,dog,C:\Users\gpoke\catsdogs\dataset\images\22675.jpg,1
22426.jpg,dog,C:\Users\gpoke\catsdogs\dataset\images\22426.jpg,1
13081.jpg,dog,C:\Users\gpoke\catsdogs\dataset\images\13081.jpg,1
18217.jpg,dog,C:\Users\gpoke\catsdogs\dataset\images\18217.jpg,1
23351.jpg,dog,C:\Users\gpoke\catsdogs\dataset\images\23351.jpg,1
8990.jpg,cat,C:\Users\gpoke\catsdogs\dataset\images\8990.jpg,0
8431.jpg,cat,C:\Users\gpoke\catsdogs\dataset\images\8431.jpg,0
4855.jpg,cat,C:\Users\gpoke\catsdogs\dataset\images\4855.jpg,0
23401.jpg,dog,C:\Users\gpoke\catsdogs\dataset\images\23401.jpg,1
12107.jpg,cat,C:\Users\gpoke\catsdogs\dataset\images\12107.jpg,0
22867.jpg,dog,C:\Users\gpoke\catsdogs\dataset\images\22867.jpg,1
13903.jpg,dog,C:\Users\gpoke\catsdogs\dataset\images\13903.jpg,1
14188.jpg,dog,C:\Users\gpoke\catsdogs\dataset\images\14188.jpg,1
4738.jpg,cat,C:\Users\gpoke\catsdogs\dataset\images\4738.jpg,0
6877.jpg,cat,C:\Users\gpoke\catsdogs\dataset\images\6877.jpg,0
13661.jpg,dog,C:\Users\gpoke\catsdogs\dataset\images\13661.jpg,1
8253.jpg,cat,C:\Users\gpoke\catsdogs\dataset\images\8253.jpg,0
4614.jpg,cat,C:\Users\gpoke\catsdogs\dataset\images\4614.jpg,0
15198.jpg,dog,C:\Users\gpoke\catsdogs\dataset\images\15198.jpg,1
12916.jpg,dog,C:\Users\gpoke\catsdogs\dataset\images\12916.jpg,1
19503.jpg,dog,C:\Users\gpoke\catsdogs\dataset\images\19503.jpg,1
11536.jpg,cat,C:\Users\gpoke\catsdogs\dataset\images\11536.jpg,0
10873.jpg,cat,C:\Users\gpoke\catsdogs\dataset\images\10873.jpg,0
23091.jpg,dog,C:\Users\gpoke\catsdogs\dataset\images\23091.jpg,1
14514.jpg,dog,C:\Users\gpoke\catsdogs\dataset\images\14514.jpg,1
7016.jpg,cat,C:\Users\gpoke\catsdogs\dataset\images\7016.jpg,0
18325.jpg,dog,C:\Users\gpoke\catsdogs\dataset\images\18325.jpg,1
15120.jpg,dog,C:\Users\gpoke\catsdogs\dataset\images\15120.jpg,1
8432.jpg,cat,C:\Users\gpoke\catsdogs\dataset\images\8432.jpg,0
15896.jpg,dog,C:\Users\gpoke\catsdogs\dataset\images\15896.jpg,1
4312.jpg,cat,C:\Users\gpoke\catsdogs\dataset\images\4312.jpg,0
22384.jpg,dog,C:\Users\gpoke\catsdogs\dataset\images\22384.jpg,1
19716.jpg,dog,C:\Users\gpoke\catsdogs\dataset\images\19716.jpg,1
23682.jpg,dog,C:\Users\gpoke\catsdogs\dataset\images\23682.jpg,1
17482.jpg,dog,C:\Users\gpoke\catsdogs\dataset\images\17482.jpg,1
8369.jpg,cat,C:\Users\gpoke\catsdogs\dataset\images\8369.jpg,0
4105.jpg,cat,C:\Users\gpoke\catsdogs\dataset\images\4105.jpg,0
6668.jpg,cat,C:\Users\gpoke\catsdogs\dataset\images\6668.jpg,0
16687.jpg,dog,C:\Users\gpoke\catsdogs\dataset\images\16687.jpg,1
2540.jpg,cat,C:\Users\gpoke\catsdogs\dataset\images\2540.jpg,0
3010.jpg,cat,C:\Users\gpoke\catsdogs\dataset\images\3010.jpg,0
17985.jpg,dog,C:\Users\gpoke\catsdogs\dataset\images\17985.jpg,1
13524.jpg,dog,C:\Users\gpoke\catsdogs\dataset\images\13524.jpg,1
15119.jpg,dog,C:\Users\gpoke\catsdogs\dataset\images\15119.jpg,1
21143.jpg,dog,C:\Users\gpoke\catsdogs\dataset\images\21143.jpg,1
9170.jpg,cat,C:\Users\gpoke\catsdogs\dataset\images\9170.jpg,0
3877.jpg,cat,C:\Users\gpoke\catsdogs\dataset\images\3877.jpg,0
1405.jpg,cat,C:\Users\gpoke\catsdogs\dataset\images\1405.jpg,0
15188.jpg,dog,C:\Users\gpoke\catsdogs\dataset\images\15188.jpg,1
6418.jpg,cat,C:\Users\gpoke\catsdogs\dataset\images\6418.jpg,0
18716.jpg,dog,C:\Users\gpoke\catsdogs\dataset\images\18716.jpg,1
10382.jpg,cat,C:\Users\gpoke\catsdogs\dataset\images\10382.jpg,0
16213.jpg,dog,C:\Users\gpoke\catsdogs\dataset\images\16213.jpg,1
11715.jpg,cat,C:\Users\gpoke\catsdogs\dataset\images\11715.jpg,0
15069.jpg,dog,C:\Users\gpoke\catsdogs\dataset\images\15069.jpg,1
21139.jpg,dog,C:\Users\gpoke\catsdogs\dataset\images\21139.jpg,1
6480.jpg,cat,C:\Users\gpoke\catsdogs\dataset\images\6480.jpg,0
24654.jpg,dog,C:\Users\gpoke\catsdogs\dataset\images\24654.jpg,1
22947.jpg,dog,C:\Users\gpoke\catsdogs\dataset\images\22947.jpg,1
15441.jpg,dog,C:\Users\gpoke\catsdogs\dataset\images\15441.jpg,1
10900.jpg,cat,C:\Users\gpoke\catsdogs\dataset\images\10900.jpg,0
22324.jpg,dog,C:\Users\gpoke\catsdogs\dataset\images\22324.jpg,1
8073.jpg,cat,C:\Users\gpoke\catsdogs\dataset\images\8073.jpg,0
8472.jpg,cat,C:\Users\gpoke\catsdogs\dataset\images\8472.jpg,0
614.jpg,cat,C:\Users\gpoke\catsdogs\dataset\images\614.jpg,0
7085.jpg,cat,C:\Users\gpoke\catsdogs\dataset\images\7085.jpg,0
18176.jpg,dog,C:\Users\gpoke\catsdogs\dataset\images\18176.jpg,1
7091.jpg,cat,C:\Users\gpoke\catsdogs\dataset\images\7091.jpg,0
2307.jpg,cat,C:\Users\gpoke\catsdogs\dataset\images\2307.jpg,0
4973.jpg,cat,C:\Users\gpoke\catsdogs\dataset\images\4973.jpg,0
4328.jpg,cat,C:\Users\gpoke\catsdogs\dataset\images\4328.jpg,0
12183.jpg,cat,C:\Users\gpoke\catsdogs\dataset\images\12183.jpg,0
13365.jpg,dog,C:\Users\gpoke\catsdogs\dataset\images\13365.jpg,1
16080.jpg,dog,C:\Users\gpoke\catsdogs\dataset\images\16080.jpg,1
11361.jpg,cat,C:\Users\gpoke\catsdogs\dataset\images\11361.jpg,0
18549.jpg,dog,C:\Users\gpoke\catsdogs\dataset\images\18549.jpg,1
7372.jpg,cat,C:\Users\gpoke\catsdogs\dataset\images\7372.jpg,0
22721.jpg,dog,C:\Users\gpoke\catsdogs\dataset\images\22721.jpg,1
10443.jpg,cat,C:\Users\gpoke\catsdogs\dataset\images\10443.jpg,0
14380.jpg,dog,C:\Users\gpoke\catsdogs\dataset\images\14380.jpg,1
24405.jpg,dog,C:\Users\gpoke\catsdogs\dataset\images\24405.jpg,1
18049.jpg,dog,C:\Users\gpoke\catsdogs\dataset\images\18049.jpg,1
12931.jpg,dog,C:\Users\gpoke\catsdogs\dataset\images\12931.jpg,1
17549.jpg,dog,C:\Users\gpoke\catsdogs\dataset\images\17549.jpg,1
3154.jpg,cat,C:\Users\gpoke\catsdogs\dataset\images\3154.jpg,0
8875.jpg,cat,C:\Users\gpoke\catsdogs\dataset\images\8875.jpg,0
18910.jpg,dog,C:\Users\gpoke\catsdogs\dataset\images\18910.jpg,1
7103.jpg,cat,C:\Users\gpoke\catsdogs\dataset\images\7103.jpg,0
1461.jpg,cat,C:\Users\gpoke\catsdogs\dataset\images\1461.jpg,0
18291.jpg,dog,C:\Users\gpoke\catsdogs\dataset\images\18291.jpg,1
16560.jpg,dog,C:\Users\gpoke\catsdogs\dataset\images\16560.jpg,1
8624.jpg,cat,C:\Users\gpoke\catsdogs\dataset\images\8624.jpg,0
4255.jpg,cat,C:\Users\gpoke\catsdogs\dataset\images\4255.jpg,0
19216.jpg,dog,C:\Users\gpoke\catsdogs\dataset\images\19216.jpg,1
23645.jpg,dog,C:\Users\gpoke\catsdogs\dataset\images\23645.jpg,1
23689.jpg,dog,C:\Users\gpoke\catsdogs\dataset\images\23689.jpg,1
12716.jpg,dog,C:\Users\gpoke\catsdogs\dataset\images\12716.jpg,1
11249.jpg,cat,C:\Users\gpoke\catsdogs\dataset\images\11249.jpg,0
7854.jpg,cat,C:\Users\gpoke\catsdogs\dataset\images\7854.jpg,0
7445.jpg,cat,C:\Users\gpoke\catsdogs\dataset\images\7445.jpg,0
15566.jpg,dog,C:\Users\gpoke\catsdogs\dataset\images\15566.jpg,1
18509.jpg,dog,C:\Users\gpoke\catsdogs\dataset\images\18509.jpg,1
4942.jpg,cat,C:\Users\gpoke\catsdogs\dataset\images\4942.jpg,0
19401.jpg,dog,C:\Users\gpoke\catsdogs\dataset\images\19401.jpg,1
22922.jpg,dog,C:\Users\gpoke\catsdogs\dataset\images\22922.jpg,1
15090.jpg,dog,C:\Users\gpoke\catsdogs\dataset\images\15090.jpg,1
11946.jpg,cat,C:\Users\gpoke\catsdogs\dataset\images\11946.jpg,0
7784.jpg,cat,C:\Users\gpoke\catsdogs\dataset\images\7784.jpg,0
2377.jpg,cat,C:\Users\gpoke\catsdogs\dataset\images\2377.jpg,0
8152.jpg,cat,C:\Users\gpoke\catsdogs\dataset\images\8152.jpg,0
